kind,experiment_key,model_key,condition,train_dataset,seed,rank,lora_alpha,benchmark,accuracy,n_eval,detail_path,metric_name,elapsed_hours,estimated_cu,adapter_dir,trainable_params,pct_trainable,base_accuracy,delta_vs_base,full_condition_accuracy,delta_vs_full,efficiency_ratio
train_eval,train__qwen3_5_0_8b_base__gdn_plus_mlp__ultrachat__seed3407,qwen3_5_0_8b_base,gdn_plus_mlp,ultrachat,3407,16.0,32.0,hellaswag,0.41796875,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__gdn_plus_mlp__ultrachat__seed3407__inline_eval__hellaswag.jsonl,accuracy,1.4986990090211232,2.5477883153359095,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__gdn_plus_mlp__ultrachat__seed3407/final_adapter,9741312.0,1.2781620693179214,0.416015625,0.001953125,0.373046875,0.044921875,0.0007665962624302613
train_eval,train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407,qwen3_5_0_8b_base,mlp_only,codealpaca,3407,16.0,32.0,mmlu,0.49609375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407__inline_eval__mmlu.jsonl,accuracy,0.6751879870891571,1.147819578051567,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407/final_adapter,5308416.0,0.7005946827816508,0.482421875,0.013671875,0.486328125,0.009765625,0.011911170763621333
train_eval,train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407,qwen3_5_0_8b_base,mlp_only,codealpaca,3407,16.0,32.0,gsm8k,0.203125,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.6751879870891571,1.147819578051567,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407/final_adapter,5308416.0,0.7005946827816508,0.296875,-0.09375,0.078125,0.125,-0.08167659952197485
train_eval,train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407,qwen3_5_0_8b_base,mlp_only,codealpaca,3407,16.0,32.0,arc_challenge,0.745819397993311,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.6751879870891571,1.147819578051567,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407/final_adapter,5308416.0,0.7005946827816508,0.7324414715719063,0.013377926421404673,0.7224080267558528,0.02341137123745818,0.011655077746725502
train_eval,train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407,qwen3_5_0_8b_base,mlp_only,codealpaca,3407,16.0,32.0,hellaswag,0.42578125,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.6751879870891571,1.147819578051567,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407/final_adapter,5308416.0,0.7005946827816508,0.416015625,0.009765625,0.43359375,-0.0078125,0.00850797911687238
train_eval,train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407,qwen3_5_0_8b_base,mlp_only,codealpaca,3407,16.0,32.0,humaneval,0.0,164,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407__inline_eval__humaneval.jsonl,pass@1,0.6751879870891571,1.147819578051567,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__codealpaca__seed3407/final_adapter,5308416.0,0.7005946827816508,,,,,
train_eval,train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,mlp_only,gsm8k_train,3407,16.0,32.0,mmlu,0.4765625,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407__inline_eval__mmlu.jsonl,accuracy,0.7625015258126788,1.296252593881554,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407/final_adapter,5308416.0,0.7005946827816508,0.482421875,-0.005859375,0.47265625,0.00390625,-0.004520241677939049
train_eval,train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,mlp_only,gsm8k_train,3407,16.0,32.0,gsm8k,0.3828125,128,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.7625015258126788,1.296252593881554,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407/final_adapter,5308416.0,0.7005946827816508,0.296875,0.0859375,0.375,0.0078125,0.06629687794310606
train_eval,train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,mlp_only,gsm8k_train,3407,16.0,32.0,arc_challenge,0.7090301003344481,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.7625015258126788,1.296252593881554,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407/final_adapter,5308416.0,0.7005946827816508,0.7324414715719063,-0.02341137123745818,0.745819397993311,-0.03678929765886285,-0.01806080955823137
train_eval,train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,mlp_only,gsm8k_train,3407,16.0,32.0,hellaswag,0.458984375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.7625015258126788,1.296252593881554,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__gsm8k_train__seed3407/final_adapter,5308416.0,0.7005946827816508,0.416015625,0.04296875,0.43359375,0.025390625,0.03314843897155303
train_eval,train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407,qwen3_5_0_8b_base,mlp_only,ultrachat,3407,16.0,32.0,mmlu,0.4921875,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407__inline_eval__mmlu.jsonl,accuracy,1.424948834379514,2.422413018445174,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407/final_adapter,5308416.0,0.7005946827816508,0.482421875,0.009765625,0.486328125,0.005859375,0.0040313624991447855
train_eval,train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407,qwen3_5_0_8b_base,mlp_only,ultrachat,3407,16.0,32.0,gsm8k,0.14453125,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407__inline_eval__gsm8k.jsonl,accuracy,1.424948834379514,2.422413018445174,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407/final_adapter,5308416.0,0.7005946827816508,0.296875,-0.15234375,0.140625,0.00390625,-0.06288925498665865
train_eval,train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407,qwen3_5_0_8b_base,mlp_only,ultrachat,3407,16.0,32.0,arc_challenge,0.745819397993311,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407__inline_eval__arc_challenge.jsonl,accuracy,1.424948834379514,2.422413018445174,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407/final_adapter,5308416.0,0.7005946827816508,0.7324414715719063,0.013377926421404673,0.7324414715719063,0.013377926421404673,0.005522562139296665
train_eval,train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407,qwen3_5_0_8b_base,mlp_only,ultrachat,3407,16.0,32.0,hellaswag,0.416015625,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407__inline_eval__hellaswag.jsonl,accuracy,1.424948834379514,2.422413018445174,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__mlp_only__ultrachat__seed3407/final_adapter,5308416.0,0.7005946827816508,0.416015625,0.0,0.373046875,0.04296875,0.0
train_eval,train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_only,codealpaca,3407,16.0,32.0,mmlu,0.505859375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407__inline_eval__mmlu.jsonl,accuracy,0.008253849744796753,0.01403154456615448,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407/final_adapter,1081344.0,0.14351437101573705,0.482421875,0.0234375,0.486328125,0.01953125,1.6703435526644477
train_eval,train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_only,codealpaca,3407,16.0,32.0,gsm8k,0.18359375,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.008253849744796753,0.01403154456615448,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407/final_adapter,1081344.0,0.14351437101573705,0.296875,-0.11328125,0.078125,0.10546875,-8.073327171211497
train_eval,train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_only,codealpaca,3407,16.0,32.0,arc_challenge,0.7190635451505016,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.008253849744796753,0.01403154456615448,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407/final_adapter,1081344.0,0.14351437101573705,0.7324414715719063,-0.013377926421404673,0.7224080267558528,-0.0033444816053511683,-0.953417947563207
train_eval,train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_only,codealpaca,3407,16.0,32.0,hellaswag,0.427734375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.008253849744796753,0.01403154456615448,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407/final_adapter,1081344.0,0.14351437101573705,0.416015625,0.01171875,0.43359375,-0.005859375,0.8351717763322238
train_eval,train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_only,codealpaca,3407,16.0,32.0,humaneval,0.006097560975609756,164,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407__inline_eval__humaneval.jsonl,pass@1,0.008253849744796753,0.01403154456615448,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__codealpaca__seed3407/final_adapter,1081344.0,0.14351437101573705,,,,,
train_eval,train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_only,gsm8k_train,3407,16.0,32.0,mmlu,0.490234375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407__inline_eval__mmlu.jsonl,accuracy,0.7080172846714655,1.2036293839414913,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407/final_adapter,1081344.0,0.14351437101573705,0.482421875,0.0078125,0.47265625,0.017578125,0.0064907853731658045
train_eval,train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_only,gsm8k_train,3407,16.0,32.0,gsm8k,0.3984375,128,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.7080172846714655,1.2036293839414913,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407/final_adapter,1081344.0,0.14351437101573705,0.296875,0.1015625,0.375,0.0234375,0.08438020985115546
train_eval,train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_only,gsm8k_train,3407,16.0,32.0,arc_challenge,0.725752508361204,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.7080172846714655,1.2036293839414913,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407/final_adapter,1081344.0,0.14351437101573705,0.7324414715719063,-0.006688963210702337,0.745819397993311,-0.02006688963210701,-0.005557327944917876
train_eval,train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_only,gsm8k_train,3407,16.0,32.0,hellaswag,0.3984375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.7080172846714655,1.2036293839414913,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__gsm8k_train__seed3407/final_adapter,1081344.0,0.14351437101573705,0.416015625,-0.017578125,0.43359375,-0.03515625,-0.01460426708962306
train_eval,train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_only,ultrachat,3407,16.0,32.0,mmlu,0.48828125,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407__inline_eval__mmlu.jsonl,accuracy,1.3604087496466106,2.312694874399238,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407/final_adapter,1081344.0,0.14351437101573705,0.482421875,0.005859375,0.486328125,0.001953125,0.002533570279789751
train_eval,train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_only,ultrachat,3407,16.0,32.0,gsm8k,0.2578125,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407__inline_eval__gsm8k.jsonl,accuracy,1.3604087496466106,2.312694874399238,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407/final_adapter,1081344.0,0.14351437101573705,0.296875,-0.0390625,0.140625,0.1171875,-0.01689046853193167
train_eval,train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_only,ultrachat,3407,16.0,32.0,arc_challenge,0.745819397993311,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407__inline_eval__arc_challenge.jsonl,accuracy,1.3604087496466106,2.312694874399238,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407/final_adapter,1081344.0,0.14351437101573705,0.7324414715719063,0.013377926421404673,0.7324414715719063,0.013377926421404673,0.005784561798226763
train_eval,train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_only,ultrachat,3407,16.0,32.0,hellaswag,0.421875,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407__inline_eval__hellaswag.jsonl,accuracy,1.3604087496466106,2.312694874399238,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_only__ultrachat__seed3407/final_adapter,1081344.0,0.14351437101573705,0.416015625,0.005859375,0.373046875,0.048828125,0.002533570279789751
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,codealpaca,3407,16.0,32.0,mmlu,0.494140625,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407__inline_eval__mmlu.jsonl,accuracy,0.6912199352184931,1.1750738898714383,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407/final_adapter,6389760.0,0.8421066126877228,0.482421875,0.01171875,0.486328125,0.0078125,0.00997277711726036
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,codealpaca,3407,16.0,32.0,gsm8k,0.09765625,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.6912199352184931,1.1750738898714383,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407/final_adapter,6389760.0,0.8421066126877228,0.296875,-0.19921875,0.078125,0.01953125,-0.1695372109934261
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,codealpaca,3407,16.0,32.0,arc_challenge,0.7290969899665551,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.6912199352184931,1.1750738898714383,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407/final_adapter,6389760.0,0.8421066126877228,0.7324414715719063,-0.0033444816053511683,0.7224080267558528,0.006688963210702337,-0.0028461883411579156
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,codealpaca,3407,16.0,32.0,hellaswag,0.412109375,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.6912199352184931,1.1750738898714383,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407/final_adapter,6389760.0,0.8421066126877228,0.416015625,-0.00390625,0.43359375,-0.021484375,-0.0033242590390867863
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,codealpaca,3407,16.0,32.0,humaneval,0.006097560975609756,164,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407__inline_eval__humaneval.jsonl,pass@1,0.6912199352184931,1.1750738898714383,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__codealpaca__seed3407/final_adapter,6389760.0,0.8421066126877228,,,,,
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,gsm8k_train,3407,16.0,32.0,mmlu,0.48046875,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407__inline_eval__mmlu.jsonl,accuracy,0.7758972497118843,1.3190253245102033,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407/final_adapter,6389760.0,0.8421066126877228,0.482421875,-0.001953125,0.47265625,0.0078125,-0.001480733511106209
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,gsm8k_train,3407,16.0,32.0,gsm8k,0.1484375,128,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407__inline_eval__gsm8k.jsonl,accuracy,0.7758972497118843,1.3190253245102033,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407/final_adapter,6389760.0,0.8421066126877228,0.296875,-0.1484375,0.375,-0.2265625,-0.11253574684407189
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,gsm8k_train,3407,16.0,32.0,arc_challenge,0.705685618729097,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407__inline_eval__arc_challenge.jsonl,accuracy,0.7758972497118843,1.3190253245102033,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407/final_adapter,6389760.0,0.8421066126877228,0.7324414715719063,-0.026755852842809347,0.745819397993311,-0.04013377926421402,-0.020284563416357954
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,gsm8k_train,3407,16.0,32.0,hellaswag,0.416015625,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407__inline_eval__hellaswag.jsonl,accuracy,0.7758972497118843,1.3190253245102033,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__gsm8k_train__seed3407/final_adapter,6389760.0,0.8421066126877228,0.416015625,0.0,0.43359375,-0.017578125,0.0
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,ultrachat,3407,16.0,32.0,mmlu,0.5,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407__inline_eval__mmlu.jsonl,accuracy,1.4401020640797084,2.448173508935504,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407/final_adapter,6389760.0,0.8421066126877228,0.482421875,0.017578125,0.486328125,0.013671875,0.007180097707879857
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,ultrachat,3407,16.0,32.0,gsm8k,0.13671875,256,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407__inline_eval__gsm8k.jsonl,accuracy,1.4401020640797084,2.448173508935504,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407/final_adapter,6389760.0,0.8421066126877228,0.296875,-0.16015625,0.140625,-0.00390625,-0.06541866800512759
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,ultrachat,3407,16.0,32.0,arc_challenge,0.7224080267558528,299,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407__inline_eval__arc_challenge.jsonl,accuracy,1.4401020640797084,2.448173508935504,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407/final_adapter,6389760.0,0.8421066126877228,0.7324414715719063,-0.010033444816053505,0.7324414715719063,-0.010033444816053505,-0.004098338936939224
train_eval,train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407,qwen3_5_0_8b_base,softmax_plus_mlp,ultrachat,3407,16.0,32.0,hellaswag,0.400390625,512,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/results/eval_details/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407__inline_eval__hellaswag.jsonl,accuracy,1.4401020640797084,2.448173508935504,/content/drive/MyDrive/papers-tecnicos/3-LoRA-Placement/models/train__qwen3_5_0_8b_base__softmax_plus_mlp__ultrachat__seed3407/final_adapter,6389760.0,0.8421066126877228,0.416015625,-0.015625,0.373046875,0.02734375,-0.006382309073670984
